Exporter Name,Address,District,State
ALCHEM DIAGNOSTICS,"New No 1/1, Old No 78, Gokhale St, Peranaidu Layout, Ram Nagar, Coimbatore, Tamil Nadu 641009, India",,Tamil Nadu
ALIEN ENGINEERING,"12209 3 Mile Rd NE, Brainerd, MN 56401, USA",Crow Wing County,Minnesota
ALL TRADING TEX,"X38C+J87, 1st Cross Road, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",,Tamil Nadu
ALLEPPEY DIESEL SERVICES,"Near Rotary Womens Hostel X-Ray Bypass Junction, CMC-17, Cherthala Rd, Choice Nagar, Cherthala, Kerala 688524, India",,Kerala
ALPEN GLOW GARMENTS,"Sf No. 110/1c, Periyakadu, Sundarmoorthi Garden, Sedapalayam Rd, MGR Nagar, Arulpuram, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
AMAZ EXPORTS,"Mini By Pass, Lakri Fazalpur Rd, near Water Tank, Majhola, Moradabad, Uttar Pradesh 244001, India",Moradabad Division,Uttar Pradesh
AMBROSIA TEXTILES,"Main, Risalu Rd, near Shiv Mandir and Post Office, Shanti Colony, Ugra Kheri, Risalu, Panipat, Haryana 132103, India",Karnal Division,Haryana
AMCON TRADING INTERNATIONAL,"1st Floor, Fenster Arcade, Seaport Airport Road Vallathol Junction, Thrikkakara, Edapally, Kakkanad, Thrikkakara, Kochi, Kakkanad, Kerala 682021, India",,Kerala
AMMARUN FOUNDRIES,"80/6A Rathinagiri Road Vilankurichi, Thiruvannamalai Nagar, Revenue Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",,Tamil Nadu
ANA APPARELS INCORPORATION,"102, Shahi Katra Rd, near Nagar Palika Parishad, Keyari Tola, Astupura, Mau, Uttar Pradesh 275101, India",Azamgarh Division,Uttar Pradesh
ANFA CARGO,"Casablanca, Morocco",,Casablanca-Settat
ANITHA TEXCOT INDIA P.LTD.,"No:10/14,Bridgeway colony extn, Lakshmi Nagar, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
ANTES CORPORATION,"673005, Mahatma Gandhi Rd, Pallimukku, Kochi, Kerala 682016, India",,Kerala
APEX TEXTILES,"3F-Corporate Suite-89, Ansal Plaza National Capital Region, Sector 4, Vaishali, Ghaziabad, Uttar Pradesh 201010, India",Meerut Division,Uttar Pradesh
ARIHANT EXPORTS,"123, Tukaram Bhikaji Kadam Marg, Ghodapdeo, Byculla East, Byculla, Mumbai, Maharashtra 400027, India",Konkan Division,Maharashtra
AROMEN ENGINEERING CO.P.LTD.,"167,Aromen Industrial Estate, Kaliyapuram Road, Thirumalayampalayam, Post, Coimbatore, Tamil Nadu 641105, India",,Tamil Nadu
ARON ENGINEERING,"No.74, Bharathy road, Gandhi Nagar, Irugur, Tamil Nadu 641103, India",Coimbatore,Tamil Nadu
ARPUTHAM EXPORTS,"22, W Masi St, Madurai Main, Madurai, Tamil Nadu 625001, India",,Tamil Nadu
ARTIS INDUSTRIAL P.LTD.,"50 B , KIADB, Industrial Area Rd, Karnad, Mulki, Karnataka 574154, India",Mysore Division,Karnataka
ARTISE INTERIORS & EXTERIORS,"near Police Station, Changaramkulam, Alamcode, Kerala 679585, India",,Kerala
ASHA BIOCHEM,"Chorode Panchayath, Chorode, Vatakara, Kerala 673104, India",,Kerala
ASIAN MARINE FOODS,"VI/1330, Old No. VII/464, Kochangadi, Chullickal, Kochi, Kerala 682002, India",,Kerala
ASR ALQADASI,"#16, 4th cross 4th main, chikkana layout, Hennur, 3rd Block, Kalyan Nagar, Bengaluru, Karnataka 560043, India",Bangalore Division,Karnataka
ASTERIMA NUTRICARE P.LTD.,"NO.50/756/5 (Old No. II 456/15, NEELANKAVIL COMPLEX, LALOOR ROAD, opp. HI-LIFE APARTMENTS, P.O, Ayyanthole, Thrissur, Kerala 680003, India",,Kerala
ATICK HOME TRENDS,"SF No 1745 Amaravathy Nagar Andankovil Post, Karur, Tamil Nadu 639002, India",,Tamil Nadu
AUDHE INDUSTRIES,"plot No: 132 & 133, sidco Industrial Estate, Malumichampatti, SIDCO MALUMACHAMPATTI, Tamil Nadu 641050, India",,Tamil Nadu
AUTOMOUNT INDUSTRIES,"14, V. K. Industrial Estate, Sativali Udyog Nagar, Sativali Rd, Golani Naka, Vasai East, sativli, Vasai-Virar, Maharashtra 401208, India",Konkan Division,Maharashtra
AVS VENTURES P.LTD.,"G8RX+8J8, Noida-Greater Noida Expy, Sector 96, Noida, Uttar Pradesh 201303, India",Meerut Division,Uttar Pradesh
AYANGARAN APPARELS,"Swarnapuri Avenue, Ask complex thannerpandal, 48W4+85F, Koolipalayam Ring Rd, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",,Tamil Nadu
AYUSHJEEVA,"J5WP+6V3, Mundathikode, Kerala 680601, India",,Kerala
B.G.PACK,"Chungam, S Aduvassery Rd, North Paravur, Kunnukara, Kerala 683578, India",,Kerala
B.P. INTERNATIONAL,"8 Austin Rd, Tsim Sha Tsui, Hong Kong",,Kowloon
B.S. EXPORTS,"Laxmi Vijay, 34/135, New Link Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053, India",Konkan Division,Maharashtra
BCK INTERMARK,"202, Shah Sultan Complex, 17, Cunningham Rd, Vasanth Nagar, Bengaluru, Karnataka 560052, India",Bangalore Division,Karnataka
BE FATHIMA ENTERPRISES,"3F2R+3X, Airapuram, Kerala 683556, India",,Kerala
BEGUR TRADING COMPANY,"17255 Begur, Girona, Spain",Girona,Catalunya
BENI IMPEX,"Sonal Link Industrial Estate Building, 237/8, New Link Rd, Malad, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India",Konkan Division,Maharashtra
BHARANI HYDRAULICS,"1043/1, 1044/1 & 1045/2, Kurumbapalayam, 32PM+6Q5, Main Rd, Kalapatti, Coimbatore, Tamil Nadu 641048, India",,Tamil Nadu
BHARTI FOODS,"154, Banke Bihari Colony, opp. Yamuna Dham Ashram, Raman Reiti, Vrindavan, Uttar Pradesh 281121, India",Agra Division,Uttar Pradesh
BIC ASIA,"Kaprassery-Moozhiyal Rd, Nedumbassery, Kerala 683589, India",,Kerala
BINISHA EXPORTS LLP,"Plot No.73, HBH Colony, Sector 27/A, Faridabad, Haryana 121003, India",Faridabad Division,Haryana
BIOCARE COCO SUBSTRAITES,"Kannamangalapatti, Tamil Nadu 630502, India",,Tamil Nadu
BIOGREEN FOOD STUFF,Ras Al Khor Industrial Area - Ras Al Khor Industrial Area 3 - Dubai - United Arab Emirates,,Dubai
BIZZARO UNIFORMS,"G-3, National Residency Building, 449, Palarivattom - Edappally Rd, near Metro Pillar No, Bank Junction, Mamangalam, Edappally, Kochi, Kerala 682024, India",,Kerala
BLUE MOUNT RUBBERS,"44 C1 I.D PLOT, P.O, Poovanthuruthu, KOTTAYAM, Kerala 686012, India",,Kerala
BNAZ RUM AGEO EXPORT,"Sirumalai Road, Rettiapatti P.O., Erandalaparai,, Dindigul, Tamil Nadu 624006, India",,Tamil Nadu
BRENDOL LUBRICANTS,"59MC+9F3, Angamaly South, Angamaly, Kerala 683573, India",,Kerala
BRIGHT TRADING,"4850 Harrison Dr, Las Vegas, NV 89121, USA",Clark County,Nevada
BRIGHTECH INTERIORS&EXTERIORS,"Brightech interiors and exteriors pvt.ltd, Abhaya Matha Church, Vennala, Kochi, Kerala 682028, India",,Kerala
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India",,Kerala
CALIX COCO PRODUCTS,"5 A, Sitra, Kalapatti Main Rd, Civil Aerodrome Post, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",,Tamil Nadu
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India",,Kerala
"CGS GARM,ENTS","veerapandi pirivu, 388Q+779, Palladam Main Rd, Veerapandi, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
CHANDRIKA PLYWOODS,"4C8V+QVH, Mudickal, Kerala 683547, India",,Kerala
CHATRESH IMPEX,"Chatresh Building, SS KOVIL STREET, Anandas Hotel, Raja Mill Rd, near Airtel prepaid Store, Backside, Pollachi, Tamil Nadu 642001, India",,Tamil Nadu
CHETTY EXPORTS,"Harur, 1, Chendhur Garden, Chendhur Plaza, Soriyampatti, Maveripatti, Tamil Nadu 636902, India",,Tamil Nadu
CHOLAA KNIT WEAR,"38(2), Kongu Main Rd, K.G. Layout, NRK Puram, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
CIAN AGRO INDUSTRIES,"4th Floor, Gupta Tower, Science College Road, Sita Kunj, Civil Lines, Nagpur, Maharashtra 440001, India",Nagpur Division,Maharashtra
CK HOSIERIES,"38QP+GQH, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
COASTAL CATCH LLP,"Flat No: 5I, Heera Cyber Views, Edachira, Kochi, Kakkanad, Kerala 682030, India",,Kerala
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India",,Kerala
COCOGREEN SUBSTRAITES,"94 E, Thondi Rd, Senthamil Nagar, Sivaganga, Tamil Nadu 630561, India",,Tamil Nadu
COIMBATORE COTTON CONCEPTS&DESIGNS P.LTD.,"7, Ramakrishnapuram W, Karur, Tamil Nadu 639001, India",,Tamil Nadu
COLOUR LINE PROCESS,"PLOT NO :P-6,SIPCOT INDUSTRIAL GROWTH CENTER, Perundurai, Tamil Nadu 638056, India",,Tamil Nadu
CONNOISSEUR FASHIONS,"NO.1,Kamaraj Nagar, Nandi Complex, Kamaraj Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",,Tamil Nadu
CONSOPHARMA PLUS ,"RZ C 76, Nihal Vihar, Nangloi, New Delhi, Delhi, 110041, India",Delhi Division,Delhi
D.C.CORPORATION,"g.k. TroshevoMladost, 9009 Varna, Bulgaria",,Varna
D.S.P.INERNAITONAL,"383F+QP7, Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641604, India",,Tamil Nadu
D.TEX,"Carrer del Quatre de Novembre, 4, Ponent, 07011 Palma, Illes Balears, Spain",Illes Balears,Illes Balears
DACS INC.,"900 Port Centre Pkwy, Portsmouth, VA 23704, USA",,Virginia
DBL GLOBAL IMPEX,"Flat No. 502, Samadhan CHS, Plot No. 102, Sector 2, Kopar Khairane, Navi Mumbai, Maharashtra 400709, India",Konkan Division,Maharashtra
DEE CEE EXPORTS,"9-11, Stanes Road, First Street, Odakadu, Odakkadu, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
DIANAMIC TECHNOLOGY,"2566 Industrial Row Dr, Troy, MI 48084, USA",Oakland County,Michigan
DOOTHAN TEXTILES,"18, Bangalow, Street, Odakkadu, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
DSK ENGINEERING WORKS,"5626+JXP, Thekkalur, Tamil Nadu 641654, India",,Tamil Nadu
E2E TREND,"No. 22, 13, Periyar St, Gopal Pillai Nagar, Bharathi Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",,Tamil Nadu
EAST WEST INTERNATIONAL,"5810 Hillcroft Ave, Houston, TX 77036, USA",Harris County,Texas
EASWAR CLOTHING COMPANY,"S.F.NO:14 POOCHAKADU 2ND CROSS STREET, Mangalam Rd, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
ECO BLISS,"Balipaguli, Kodapadavu Post Bantwal, Taluk, Mangaluru, Vittalpadanur, Karnataka 574222, India",Mysore Division,Karnataka
ECO COIR CLUSTER INDIA P.LTD.,"Akilandapuram, Pollachi, Tamil Nadu 642006, India",,Tamil Nadu
ELEVAR FASHIONS,"57V8+WCM, Park Rd, Ganeshapuram, Avinashi, Tamil Nadu 641654, India",,Tamil Nadu
EMM EMM GARMENTS,"mookanaginatru lane, 24, Hakka Shahib St, Parangipettai, Tamil Nadu 608502, India",,Tamil Nadu
EMPIRE EXPORTS,"Adhaya Shakti Chambers, 3rd Floor,, Next to Honest Hotel, 8-A, National Highway, At. Lalpar,, Bhadiyad, Morbi - 2, Morbi, Gujarat 363642, India",,Gujarat
ENCEE AROMATICS P.LTD.,"Unnamed Road, 8XF8+857, Mettupalayam - Bhavanisagar Rd, Chickadasampalayam, Tamil Nadu 641301, India",,Tamil Nadu
ENPEE KNITTERS,"23, M Gandhi Nagar, 8th Street, P N Street, Gandhi Nagar, SBI Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
ENVIRODESIGNS & EQUIPMENTS,"Janatha Junction, Eco Tower, Banerji Rd, Janatha, Palarivattom, Kochi, Kerala 682025, India",,Kerala
ERNAKULAM ENGINEERS,"Ernakulam, Kerala, India",,Kerala
ESHA CREATIONS,"6/12 Chinna Chokkikulam, sappani kovil street, Madurai, Tamil Nadu 625002, India",,Tamil Nadu
ESSEN EXPORTS,"45 Essen, Germany",Düsseldorf,North Rhine-Westphalia
ETEXPRO INDE,"29, 1st Cross St, Kamarajapuram, Karur, Tamil Nadu 639002, India",,Tamil Nadu
EZY SERVE ENTERPRISES,"Eswara Seva Building, FACT Nagar, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",,Kerala
FABSTOR,"Ward no, Laxmi tiles & Pipes, 28, Gondia - Balaghat Rd, Vivekanand Colony, Budhi, Balaghat, Madhya Pradesh 481001, India",Jabalpur Division,Madhya Pradesh
FASHION FLAIR INDIA,"39JW+F8R, Kovil Vazhli - Muthanapalayam Road, Tiruppur, Tamil Nadu 641606, India",,Tamil Nadu
FATHIMA AGRO MILLS,"II/205 A30 A31, Kalappurakkal Building, VK Lane, Vazhakkala, Ernakulam, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India",,Kerala
FAZE THREE EXPORTS LTD.,"63-64, C WING, MITTAL COURT,, NARIMAN POINT, Marg, Nariman Point, Mumbai, Maharashtra 400021, India",,Maharashtra
FIAKON EXIM LLP,"AREEKODE mukkom road, pallippadi, 62XW+377, Pathanapuram, Kizhuparamba, Kerala 673639, India",,Kerala
FLOWMAX WATER,"Temple Rd, Eravipuram, Kottappuram, Kerala 683511, India",,Kerala
FRESCO EXPORTERS LLP,"30/375 Manakkadavan Building Kuruppath, Kondotty Post Malappuram Dt, Kondotty, Kerala 673638, India",,Kerala
GALUKU EXPORTS (INDIA)PRIVATE LIMITED .,"Periyar Nagar, Vellalapalayam, 640120, Pollachi, Tamil Nadu 642120, India",,Tamil Nadu
GEAN EXPORTS,"SF# 191/ 3A, Poothottam, 3- Chettipalayam, P.O, Angeripalayam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
GEEDEE WEILER,"SF No: 490, Vellalore Road Podanur, PO, Railway Colony 20 Blocks, Coimbatore, Podanur, Tamil Nadu 641023, India",,Tamil Nadu
GENFILTRO,"Carrer de la Segarra, 22, 08211 Castellar del Vallès, Barcelona, Spain",Barcelona,Catalunya
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India",,Kerala
GLOBAL SALES CORPORATION,"F-407, Sector 63 F, Sector 63 A, Noida, Chotpur, Uttar Pradesh 201307, India",Meerut Division,Uttar Pradesh
GLOBIFICATION EXPERTS,"Sun Avenue One, 703, Manek Baug Rd, Bhudarpura, Ayojan Nagar, Ahmedabad, Gujarat 380015, India",,Gujarat
GOLDEN WOOD INDUSTRIES,"Bt 22, 1/2, Jalan Masjid, Kanchong Darat, 42700 Banting, Selangor, Malaysia",,Selangor
GOWTHAM KNIT GARMENTS,"2/284, Kulathuputhur, Iduvampalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",,Tamil Nadu
GRANICERA,"WJW3+C52, Unnamed Road, Lakkasandra, Ayappa Garden, Wilson Garden, Bengaluru, Karnataka 560030, India",Bangalore Division,Karnataka
GREEN EARTH PRODUCTS,"648 MS-469, Florence, MS 39073, USA",Rankin County,Mississippi
GREEN INTERNATIONAL FORIEGN TRADING,"2/69,Bhai Nagar, Chakkarapplli (PO) Papnasam, TK, Thanjavur, Serumakkanallur, Tamil Nadu 614211, India",,Tamil Nadu
GREEN WATER SCIENCE,"MG Nagar, Puliyathmukku Jn, Ammannada, Kollam, Kerala 691004, India",,Kerala
GREENICH TRADING,"Greenwich, London, UK",Greater London,England
GREENWICH TRADING,"Greenwich, London, UK",Greater London,England
GROWMORE ENTERPRISES,"Shop no. 92, More Sarai Rd, mini, Lajpat Rai Market, Chandni Chowk, New Delhi, Delhi, 110053, India",Delhi Division,Delhi
GROYYO,"Dundahera Village, Sector 20, Gurugram, Haryana 122022, India",Gurgaon Division,Haryana
GULLFOSS TRADING CO.,"Gullfoss Falls, 846, Iceland",,Hrunamannahreppur
H.H.VENTURES,"415 1st St SE, Cedar Rapids, IA 52401, USA",Linn County,Iowa
HARINI FIBRES,"Harini Fibres, 2nd Floor,, 414/1, Tex Park Road, Nehru Nagar, Aerodrome (PO), Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",,Tamil Nadu
HARISHINI TRENDZ,"2/1A, ABT Rd, Extension, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
HAWF ASSOCIATES,"Hawf, Yemen",,Al Mahrah Governorate
HAYA FAASHIONS,"808 SW Green Oaks Blvd Suite #5, Arlington, TX 76017, USA",Tarrant County,Texas
HAYRAS PROVISIOS,"Shop No:20/530C near Rose Dale School, Umayanalloor, Mayyanad, Kerala 691589, India",,Kerala
HENNA INDUSTRIES P.LTD.,"Plot No. 45, Sector 27/A, Faridabad, Haryana 121003, India",Faridabad Division,Haryana
HERBO INTERNATIOAL,"11016 152nd Ave, Kenosha, WI 53142, USA",Kenosha County,Wisconsin
HI - LOOMS TECHNOLOGIES LLP,"326W+7C2, Inkel City, Malappuram, Kerala 676519, India",,Kerala
HI-TECH GARMENTS,"2/365-A, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
HINDUSTAN EXPORTS,"130, 132, Abdul Rehman St, Chippi Chawl, Kalbadevi, Mumbai, Maharashtra 400003, India",Konkan Division,Maharashtra
HITECH SYNDICATE,"23W4+WP5, GKR Nagar Rd, Thottipalayam Pirivu, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India",,Tamil Nadu
I.K. SALES CORPORATION,"Shop No, 4, Govandi Gaonthan, Gautam Nagar, Chedda Nagar, Mumbai, Maharashtra 400043, India",Konkan Division,Maharashtra
I.K.INTERNATIONAL,"4435, 36/7, Ansari Rd, Daryaganj, New Delhi, Delhi, 110002, India",Delhi Division,Delhi
INDER CHAND SITARAM,"16, Amratala St, Bortola, Barabazar Market, Kolkata, West Bengal 700001, India",Presidency Division,West Bengal
INDIANA IMPEX,"Indianapolis, IN, USA",Marion County,Indiana
INDIANA TEXTILES MILLS,"Indiana, USA",,Indiana
INDIGO MATRIX CLOTHNG,"14A, 5th Main Rd, Chamrajpet, Bengaluru, Karnataka 560018, India",Bangalore Division,Karnataka
INDOFEN FURNACES,"1, 512C, Transport Nagar Main Road, கோயம்புத்தூர் கூட்ஸ் ட்ரான்ஸ்போர்ட் அசோஸியேஷன், நீலாம்பூர், தமிழ் நாடு 641062, India",,தமிழ் நாடு
INDROYAL FURNITURE COMPANY P.LTD.,"GROUND FLOOR, METRO PILLER NO 293, Angels Arcade, 22, South Kalamassery, Kalamassery, Kochi, Kerala 682022, India",,Kerala
INNOVUS ENERGIEZ,"KRRA-6, Kannanthodath Road, Devankulangara, Mamangalam, Edappally, Kochi, Kerala 682024, India",,Kerala
INT MED INCORPORATION,"No. 21/9, 2nd Floor, B. S. Arcade, Konanakunte Cross Rd, Beereshwar Nagar, PNB Layout, Konanakunte, Bengaluru, Karnataka 560062, India",Bangalore Division,Karnataka
INTEGRUM TECHNOLOGY,"3333 Michelson Dr #300, Irvine, CA 92612, USA",Orange County,California
INZPERA HEALTHSCIENCES LTD.,"215-217, Avior Corporate Park, Nirmal Galaxy, P&T Staff Colony, Mulund West, Mumbai, Maharashtra 400080, India",Konkan Division,Maharashtra
ISHWAR FASHIONS,"Shop No:- 3841, Arya Samaj Road,, Reghar Pura, Block 29, Block 11, Regar Pura, Karol Bagh, Delhi, 110005, India",Delhi Division,Delhi
ISWARYA KNIT FABS,"X7XH+Q69, Palladam, Tamil Nadu 641664, India",,Tamil Nadu
J.T.FABRICS,"110 Saunders Rd #20, Barrie, ON L4N 9A8, Canada",Simcoe County,Ontario
J2 INNOVATIONS CO,"535 Anton Blvd suite 1200, Costa Mesa, CA 92626, USA",Orange County,California
JAAS EXPORTS,"9, 2nd St, E.B. Colony, Church Colony, Kalinjur, Vellore, Tamil Nadu 632006, India",,Tamil Nadu
JAI MARIUTHI TEXTILES,"No. 22, Ground Floor, 1st Cross Rd, Santhosh Nagar, Attur Layout, Yelahanka, Bengaluru, Karnataka 560065, India",Bangalore Division,Karnataka
JAKMANS CLOTHING LLP,"2, Poonamallee High Rd, near Shell petrol pump, Nerkundram, Chennai, Tamil Nadu 600107, India",,Tamil Nadu
JANDIA ENGINEERING P.LTD.,"35626 Jandia, Las Palmas, Spain",Las Palmas,Canarias
JAY-U TEX,"6, Murugananada Puram East, opp. Vikas Vidayalaya School, KN Palayam, V R P Nagar, MS Nagar, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
JAYALAKSHMI ENTERPRISES,"36, 1, Anjanapura Main Rd, Avalahalii, JP Nagar 9th Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India",Bangalore Division,Karnataka
JAYASHREE SPUN BOND,"No. 42, Old Kuyavar Palayam Rd, Old Kuyavar Palayam, Balarengapuram, Madurai, Tamil Nadu 625009, India",,Tamil Nadu
JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",,Kerala
JEZAARA TRADING,"Bengachery complex tb road junction, Hosdurg, Kanhangad, Kerala 671315, India",,Kerala
JJ GARMENTS,"SHop No. 12-128, New Tiger Plaza, Azad St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641601, India",,Tamil Nadu
JJK SPICES,"K.S.E.B Junction , kattappana, Kattappana, Kerala 685508, India",,Kerala
JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India",,Kerala
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",,Kerala
JOTHI TRADERS,"j block, 134, Vinayagapuram Main Rd, MMDA, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",,Tamil Nadu
JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",,Kerala
JYK ENTERPRISES,"9-4-132/1 A, MEHBOOB GARDEN, LANDMARK: SPRINGFIELD SCHOOL, 7 Tombs Rd, Jamali Kunta, Aruna Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,Telangana
K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",,Tamil Nadu
K.N.EXPORTS,"66/67, Dashmesh Nagar, Amritsar, Punjab 143001, India",Jalandhar Division,Punjab
K.N.INDUSTRIES,"3 Kay Talices St, Parañaque, 1700 Metro Manila, Philippines",,Metro Manila
K.S.C. INC.,"1775 Hurd Dr, Irving, TX 75038, USA",Dallas County,Texas
K.T.EXPORTS INDIA P.LTD.,"6, Rd Number 2, Hindu Colony, Dadar, Mumbai, Maharashtra 400014, India",Konkan Division,Maharashtra
KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",,Tamil Nadu
KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",,Kerala
KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India",,Kerala
KANONE TECHNOLOGIES P.LTD.,"Office No 203, Greens Center, Near, Aditya Birla Hospital Marg, Shrikrushna Colony, Thergaon, Pimpri-Chinchwad, Maharashtra 411033, India",Pune Division,Maharashtra
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",,Kerala
KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",,Tamil Nadu
KAVIRAJ GARMENTS,"Alandi, Shop No 01, Alandi, Pune, Maharashtra 412105, India",Pune Division,Maharashtra
KCK DENTAL,"11/538, PK Commercial Complex, Cherooty Rd, Mananchira, Kozhikode, Kerala 673032, India",,Kerala
KERALA IMPEX,"Kerala, India",,Kerala
KHODAY INDIA LTD.,"7th Mile, Brewery House, Kanakapura Rd, Adarsh Gardens Appartments, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India",Bangalore Division,Karnataka
KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",,Tamil Nadu
KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India",,Kerala
KMS INDUSTRIES,"31 Mt Hope Ave, Dartmouth, NS B2Y 4R4, Canada",Halifax Regional Municipality,Nova Scotia
KOSMIC CLOTHING CO.,"D/no B21/15, Bethi cheti puram, 1 st strret extension, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601, India",,Tamil Nadu
KRISHKNA COIRS,"25,ambedkar nagar,kokari agar,antophill,mumbai-400 037, Kokri Agar, Sion, Mumbai, Maharashtra 400037, India",Konkan Division,Maharashtra
KRISHNA EXPORTS,"Bhavnagar Rd, near RMC east zone, Manohar Pura, Rajkot, Gujarat 360003, India",,Gujarat
KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",,Tamil Nadu
KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",,Tamil Nadu
KUMAR INDUSTRIES,"4775 Chino Ave, Chino, CA 91710, USA",San Bernardino County,California
KUMARAN KNITS,"BLUEDART OPP, 15, Periyar Colony, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",,Tamil Nadu
